ori,agency_name,agency_id,state_abbr,division_name,region_name,region_desc,county_name,agency_type_name,nibrs,nibrs_start_date,latitude,longitude
IN0451000,Munster Police Department,5818,IN,East North Central,Midwest,Region II,LAKE,City,True,2019-01-01T00:00:00.000Z,41.560726,-87.5049
IN0451100,Whiting Police Department,5819,IN,East North Central,Midwest,Region II,LAKE,City,True,2020-01-01T00:00:00.000Z,41.472239,-87.374337
IN0451200,Lowell Police Department,5820,IN,East North Central,Midwest,Region II,LAKE,City,True,2019-02-01T00:00:00.000Z,41.28989,-87.40668
IN0451300,Dyer Police Department,5821,IN,East North Central,Midwest,Region II,LAKE,City,True,2019-06-01T00:00:00.000Z,41.493587,-87.52195
IN0451400,Merrillville Police Department,5822,IN,East North Central,Midwest,Region II,LAKE,City,True,2019-02-01T00:00:00.000Z,41.4781,-87.336006
IN0451500,St. John Police Department,5823,IN,East North Central,Midwest,Region II,LAKE,City,True,2019-01-01T00:00:00.000Z,41.449944,-87.46898
IN0451600,Schererville Police Department,5824,IN,East North Central,Midwest,Region II,LAKE,City,True,2019-04-01T00:00:00.000Z,41.492115,-87.45069
IN0451700,New Chicago Police Department,5825,IN,East North Central,Midwest,Region II,LAKE,City,False,,41.558266,-87.27614
IN0451800,Indiana University: Northwest,5826,IN,East North Central,Midwest,Region II,LAKE,University or College,True,2021-01-01T00:00:00.000Z,41.556625,-87.336624
IN045249E,Indiana Harbor Belt Railroad,31620,IN,East North Central,Midwest,Region II,LAKE,Other,True,2019-03-01T00:00:00.000Z,,
IN0460000,La Porte County Sheriff's Office,5827,IN,East North Central,Midwest,Region II,LA PORTE,County,True,2016-04-01T00:00:00.000Z,41.549013,-86.744739
IN0460100,La Porte Police Department,5828,IN,East North Central,Midwest,Region II,LA PORTE,City,True,2017-07-01T00:00:00.000Z,41.60687,-86.717415
IN0460200,Michigan City Police Department,5829,IN,East North Central,Midwest,Region II,LA PORTE,City,True,2017-01-01T00:00:00.000Z,41.720554,-86.9035
IN0460300,Long Beach Police Department,5830,IN,East North Central,Midwest,Region II,LA PORTE,City,False,,41.74378,-86.849594
IN0460400,Kingsford Heights Police Department,5831,IN,East North Central,Midwest,Region II,LA PORTE,City,False,,41.549013,-86.744739
IN0460500,Trail Creek  Police Department,5832,IN,East North Central,Midwest,Region II,LA PORTE,City,False,,41.70277,-86.86354
IN0460600,Westville Police Department,5833,IN,East North Central,Midwest,Region II,LA PORTE,City,False,2017-05-01T00:00:00.000Z,41.549013,-86.744739
IN0461100,Kingsbury,28535,IN,East North Central,Midwest,Region II,LA PORTE,City,False,2019-01-01T00:00:00.000Z,,
IN046139E,Northern Indiana Commuter Transportation District,5835,IN,East North Central,Midwest,Region II,LA PORTE,Other State Agency,False,,41.61242,-87.480736
IN0461500,La Porte Metro Operations Drug Task Force,27170,IN,East North Central,Midwest,Region II,LA PORTE,Other,False,2017-02-01T00:00:00.000Z,,
IN0470000,Lawrence County Sheriff's Office,5836,IN,East North Central,Midwest,Region II,LAWRENCE,County,False,,38.86306,-86.48269
IN0470100,Bedford Police Department,5837,IN,East North Central,Midwest,Region II,LAWRENCE,City,True,2020-08-01T00:00:00.000Z,38.860798,-86.48569
IN0470200,Mitchell Police Department,5838,IN,East North Central,Midwest,Region II,LAWRENCE,City,False,,38.730087,-86.47108
IN0480000,Madison County Sheriff's Office,5839,IN,East North Central,Midwest,Region II,MADISON,County,True,2020-05-01T00:00:00.000Z,40.10869,-85.67042
IN0480100,Alexandria Police Department,5840,IN,East North Central,Midwest,Region II,MADISON,City,False,,40.262653,-85.67318
